Cycle_Index,DischargeTime(s),Decrement3.6-3.4V(s),Max.VoltageDischar.(V),Min.Voltage Charg.(V),Time_at4.15V(s),Time_constant_current(s),Charging_time(s),RUL
248.0,1948.62,640.0,3.985,3.466,4220.343999999575,5156.34,8600.94,865
249.0,1946.91,639.5999999996275,3.985,3.466,4213.174999999814,5156.38,8576.12,864
250.0,1945.41,637.5999999996275,3.985,3.467,4208.375,5156.38,8613.12,863
251.0,1943.84,638.0,3.985,3.467,4198.712000000291,5120.31,8592.59,862
252.0,1942.44,636.0,3.984,3.468,4196.313000000082,5120.31,8568.91,861
253.0,1941.44,636.0,3.984,3.468,4190.281999999657,5120.28,8556.66,860
254.0,1940.31,636.0319999996573,3.984,3.467,4184.313000000082,5120.31,8569.16,859
255.0,1938.59,634.4000000003725,3.984,3.467,4184.25,5120.25,8534.22,858
256.0,1937.28,632.4000000003725,3.984,3.468,4177.206000000238,5120.41,8578.84,857
257.0,1935.62,632.7999999998137,3.983,3.468,4169.943999999203,5120.34,8583.72,856
258.0,1932.0,634.0,3.983,3.47,4166.375,5084.38,8580.88,855
259.0,1928.62,624.0,3.991,3.709,4102.375,5061.0,8671.06,854
260.0,1936.42,628.0,3.977,3.787,4061.951999999583,5012.35,8612.35,853
261.0,1936.8,628.7999999998137,3.979,3.472,4169.85599999968,5084.26,8606.98,852
262.0,1939.39,633.5999999996275,3.982,3.471,4169.917999999598,5084.32,8613.47,851
263.0,1937.95,633.5999999996275,3.982,3.469,4177.053999999538,5120.25,8611.84,850
264.0,1934.85,630.0,3.982,3.469,4172.319999999367,5084.32,8576.74,849
265.0,1934.24,630.0,3.982,3.471,4166.227000000887,5084.23,8597.22,848
266.0,1932.0,628.0,3.982,3.47,4162.719999999739,5084.32,8594.79,847
267.0,1930.66,628.0,3.981,3.47,4155.550999999978,5084.35,8607.04,846
268.0,1927.2,626.4000000003725,3.98,3.471,4148.351000000723,5084.35,8560.48,845
269.0,1926.2,626.4000000003725,3.981,3.471,4141.150999999605,5084.35,8581.86,844
270.0,1923.91,624.7999999998137,3.98,3.473,4136.25,5048.25,8543.45,843
271.0,1922.37,624.7999999998137,3.98,3.471,4133.888999999501,5048.29,8566.4,842
272.0,1921.02,622.0,3.98,3.471,4124.351999999955,5048.35,8548.57,841
273.0,1919.56,622.0,3.98,3.472,4119.544000000693,5048.34,8567.36,840
274.0,1918.12,623.2000000001863,3.98,3.473,4118.359999999404,5048.36,8553.19,839
275.0,1916.39,619.2123999996111,3.98,3.473,4112.360000000335,5048.36,8557.92,838
276.0,1914.77,620.0,3.979,3.473,4106.234999999404,5048.23,8537.67,837
277.0,1913.31,621.5999999996275,3.98,3.474,4105.112999999896,5012.31,8547.91,836
278.0,1912.0,617.5999999996275,3.979,3.473,4097.943999999203,5012.34,8552.03,835
279.0,1910.05,620.0,3.979,3.474,4090.744000000879,5012.34,8519.27,834
280.0,1908.97,620.0,3.979,3.475,4088.343000000343,5012.34,8513.31,833
281.0,1908.06,616.0,3.979,3.475,4085.700000000186,5014.5,8529.51,832
282.0,1906.72,616.0,3.979,3.475,4082.344000000506,5012.34,8489.94,831
283.0,1904.0,609.5930000003427,3.987,3.712,4011.202999999746,4970.02,8630.66,830
284.0,1907.16,611.2000000001863,3.976,3.789,3982.7120000002906,4940.31,8589.75,829
285.0,1908.06,614.4000000003725,3.978,3.48,4076.311999999918,5012.31,8566.0,828
286.0,1908.34,614.4000000003725,3.978,3.478,4076.343000000343,5012.34,8534.06,827
287.0,1908.62,616.0,3.979,3.477,4082.375,5012.38,8532.47,826
288.0,1907.03,616.0,3.979,3.476,4076.313000000082,5012.31,8545.47,825
289.0,1903.66,614.4000000003725,3.979,3.476,4070.344000000506,5012.34,8523.25,824
290.0,1900.97,612.0,3.978,3.478,4061.9119999995455,4976.31,8496.94,823
291.0,1900.5,612.0,3.979,3.478,4054.6180000007153,4976.22,8533.19,822
292.0,1898.62,608.0,3.979,3.479,4052.375,4976.38,8546.41,821
293.0,1896.72,608.7999999998137,3.979,3.479,4046.311999999918,4976.31,8509.81,820
294.0,1895.94,608.7999999998137,3.978,3.479,4040.375,4976.38,8536.88,819
295.0,1894.53,608.7999999998137,3.979,3.479,4034.375,4976.38,8510.03,818
296.0,1893.53,610.0,3.979,3.479,4033.018999999389,4940.22,8541.72,817
297.0,1890.94,607.2000000001863,3.978,3.478,4025.974999999628,4940.38,8508.56,816
298.0,1889.97,608.0,3.978,3.48,4018.713000000456,4940.31,8522.81,815
299.0,1888.47,605.5999999996275,3.978,3.48,4016.343000000343,4940.34,8492.47,814
300.0,1886.81,606.0,3.978,3.48,4011.575000000186,4940.38,8492.09,813
301.0,1885.31,604.0213333331048,3.977,3.48,4010.375,4940.38,8464.12,812
302.0,1885.44,604.0,3.978,3.48,4004.375,4940.38,8518.72,811
303.0,1883.34,600.0,3.977,3.48,3998.3439999995753,4940.34,8517.88,810
304.0,1881.53,602.0,3.977,3.481,3992.344000000506,4904.34,8495.53,809
305.0,1879.31,598.4000000003725,3.977,3.482,3989.974999999628,4904.38,8457.62,808
306.0,1877.69,598.4000000003725,3.977,3.482,3982.7120000002906,4904.31,8484.19,807
307.0,1873.94,595.188000000082,3.984,3.714,3906.311999999918,4865.0,8602.12,806
308.0,198748.44,192077.0229999991,4.266,3.29,66689.98100000061,78255.55,78255.55,805
309.0,1912.74,604.0,3.973,3.474,4529.9199999999255,5552.32,9509.6,804
310.0,1919.26,614.0,3.977,3.486,4106.352000000887,5012.35,8624.83,803
311.0,1918.98,614.0,3.977,3.484,4124.320000000298,5048.32,8596.48,802
312.0,1916.86,613.5999999996275,3.978,3.484,4124.321000000462,5048.32,8564.38,801
313.0,1915.1,612.0,3.978,3.485,4118.35099999886,5048.35,8580.9,800
314.0,1911.9,613.5999999996275,3.978,3.485,4112.320000000298,5048.32,8540.1,799
315.0,1909.73,608.0,3.978,3.485,4105.023000000976,5012.22,8550.15,798
316.0,1906.81,609.5999999996275,3.978,3.485,4097.919999998994,5012.32,8512.1,797
317.0,1903.68,606.0,3.978,3.485,4088.321000000462,5012.32,8521.09,796
318.0,1913.92,618.0,3.981,3.486,4076.3519999999553,5012.35,8533.6,795
319.0,1899.74,609.5999999996275,3.979,3.48,4112.312999999151,5012.31,8526.72,794
320.0,1895.55,604.0,3.978,3.486,4064.320000000298,4976.32,8489.34,793
321.0,1892.89,604.0,3.978,3.486,4052.321000000462,4976.31,8481.77,792
322.0,1890.51,602.0,3.978,3.487,4040.344000000506,4976.34,8482.88,791
323.0,1887.95,602.4000000003725,3.977,3.486,4034.311999999918,4940.31,8462.11,790
324.0,1884.0,602.4000000003725,3.978,3.487,4025.9440000010654,4940.34,8482.75,789
325.0,1885.31,598.4000000003725,3.978,3.487,4018.743999999948,4940.34,8510.02,788
326.0,1883.25,600.0,3.978,3.488,4011.513000000268,4940.31,8505.31,787
327.0,1880.84,600.7999999998137,3.978,3.487,4004.31200000085,4940.31,8481.28,786
328.0,1879.36,596.7999999998137,3.978,3.488,3998.3211666662246,4904.28,8487.75,785
329.0,1877.01,598.0,3.977,3.487,3992.3439999995753,4904.34,8447.61,784
330.0,1875.33,595.2000000001863,3.977,3.488,3986.375,4904.38,8475.12,783
331.0,1872.2,594.0,3.976,3.488,3980.3600000003353,4904.36,8480.42,782
332.0,1864.94,590.375,3.982,3.711,3892.344000000506,4844.0,8606.99,781
333.0,1868.56,588.0,3.971,3.791,3860.375,4796.38,8546.41,780
334.0,1874.72,596.0,3.975,3.493,3956.344000001438,4868.34,8496.25,779
335.0,1873.47,594.0,3.976,3.489,3975.5130000012,4904.31,8478.94,778
336.0,1870.91,592.0,3.976,3.489,3974.2189999995753,4904.22,8453.25,777
337.0,1868.25,592.0,3.976,3.488,3962.2179999994114,4868.22,8495.88,776
338.0,1864.75,590.4000000003725,3.975,3.49,3956.375,4868.38,8464.0,775
339.0,1862.91,590.4000000003725,3.976,3.49,3944.312999999151,4868.31,8461.66,774
340.0,1860.75,588.0,3.976,3.491,3938.4060000004247,4868.41,8446.72,773
341.0,1859.22,588.0,3.976,3.49,3932.3429999994114,4832.34,8451.0,772
342.0,1857.72,584.0,3.975,3.491,3925.1749999998137,4832.38,8439.19,771
343.0,1855.88,584.7999999998137,3.976,3.49,3920.344000001438,4832.34,8440.94,770
344.0,1854.25,586.0,3.975,3.491,3917.9130000006407,4832.31,8412.03,769
345.0,1852.38,582.0,3.976,3.491,3908.375,4832.38,8413.03,768
346.0,1850.19,583.2000000001863,3.975,3.491,3902.375,4832.38,8395.34,767
347.0,1849.16,581.0,3.975,3.492,3896.25,4796.25,8419.62,766
348.0,1845.72,578.0,3.975,3.492,3889.113000000827,4796.31,8397.84,765
349.0,1845.12,580.0,3.975,3.493,3878.3439999995753,4796.34,8430.84,764
350.0,1843.44,580.0,3.974,3.492,3872.3439999995753,4796.34,8410.62,763
351.0,1842.16,579.0,3.974,3.492,3867.512000001036,4796.31,8398.16,762
352.0,1841.44,581.0,3.974,3.494,3866.2189999995753,4796.22,8424.72,761
353.0,1839.44,578.4000000003725,3.974,3.492,3860.312999999151,4796.31,8393.69,760
354.0,1837.59,576.0,3.974,3.493,3854.344000001438,4760.34,8408.03,759
355.0,1833.31,572.0,3.973,3.493,3848.313000001013,4760.31,8409.0,758
356.0,1824.88,566.4369999989867,3.978,3.712,3759.438000001013,4711.0,8528.44,757
357.0,1836.96,570.0,3.966,3.799,3687.391999999993,4652.19,8487.26,756
358.0,1840.29,572.0,3.969,3.498,3860.3519999999553,4760.35,8420.0,755
359.0,1839.71,572.0,3.97,3.496,3872.352000000887,4796.35,8429.73,754
360.0,1836.03,570.0,3.97,3.495,3866.352999999188,4760.35,8389.41,753
361.0,1833.57,570.0,3.97,3.496,3854.352000000887,4760.35,8388.13,752
362.0,1831.29,570.4000000003725,3.97,3.497,3845.950999999419,4760.35,8370.62,751
363.0,1829.09,568.0,3.97,3.497,3842.387000000104,4760.39,8359.2,750
364.0,1828.03,568.0,3.97,3.497,3831.5830000014976,4760.38,8381.18,749
365.0,1825.73,568.0,3.97,3.497,3824.2579999994487,4724.26,8389.31,748
366.0,1823.49,566.0,3.97,3.498,3824.195000000298,4724.2,8383.59,747
367.0,1822.09,566.0,3.97,3.498,3812.3829999994487,4724.38,8379.93,746
368.0,1820.61,566.0,3.97,3.498,3809.7880000006407,4724.19,8393.53,745
369.0,168.0,342.8571428572759,3.97,3.499,3806.5079999994487,4724.51,8355.43,744
386.0,1799.55,556.7999999998137,3.968,3.983,1112.25,2024.25,5742.11,727
387.0,1796.76,554.0,3.967,3.503,3728.311999999918,4652.34,8320.41,726
388.0,1794.86,551.2000000001863,3.967,3.502,3722.333333333954,4616.33,8330.28,725
389.0,1793.03,552.0,3.967,3.503,3716.3590000001714,4616.36,8341.83,724
390.0,1791.58,551.0,3.967,3.503,3709.221999999136,4616.42,8352.58,723
391.0,1789.64,549.5999999996275,3.967,3.504,3704.35899999924,4616.36,8351.62,722
392.0,1787.78,550.0,3.967,3.504,3694.79099999927,4616.39,8339.66,721
393.0,1785.31,548.0,3.967,3.505,3687.5589999994254,4580.36,8285.64,720
394.0,1784.06,548.0,3.967,3.506,3680.3439999995753,4580.34,8329.5,719
395.0,1782.72,544.0,3.967,3.505,3680.328000000678,4580.33,8340.91,718
396.0,1781.61,546.0,3.967,3.506,3673.160000000149,4580.36,8350.89,717
397.0,1779.66,544.9741666661575,3.967,3.506,3668.23399999924,4580.23,8300.17,716
398.0,1778.47,545.0,3.967,3.505,3662.31200000085,4580.31,8287.17,715
399.0,1776.78,544.0,3.966,3.506,3658.712000001222,4580.31,8308.5,714
400.0,1775.88,544.0,3.966,3.507,3651.511999999173,4580.31,8278.44,713
401.0,1774.22,542.0,3.966,3.506,3650.375,4544.38,8277.81,712
402.0,1771.25,539.2000000001863,3.965,3.507,3644.311999998986,4544.31,8279.94,711
403.0,1761.69,537.594000001438,3.968,3.724,3542.4060000004247,4494.0,8451.81,710
404.0,197016.9,3082.4887500004843,4.262,3.297,64619.9980000006,76089.12,76089.12,709
405.0,1792.48,536.0,3.955,3.481,4270.751000001095,5300.35,9707.74,708
406.0,1799.46,544.8185999998823,3.96,3.521,3724.5610000006855,4618.56,8461.89,707
407.0,1800.26,546.0,3.96,3.518,3744.9930000007153,4652.19,8404.42,706
408.0,1799.68,544.0,3.961,3.517,3745.121000000276,4652.32,8410.79,705
409.0,1797.15,544.0,3.961,3.518,3740.3519999999553,4652.35,8358.88,704
410.0,1795.14,544.0,3.962,3.517,3737.821999999695,4652.22,8360.35,703
411.0,1793.12,540.0,3.961,3.516,3728.285000000149,4616.29,8377.02,702
412.0,1790.88,540.0,3.961,3.517,3716.352000000887,4616.35,8378.31,701
413.0,1788.29,540.0,3.962,3.517,3710.288999999873,4616.29,8346.41,700
414.0,1786.27,542.0,3.962,3.517,3701.9199999999255,4616.32,8371.49,699
415.0,1782.91,539.0,3.962,3.518,3692.352000000887,4580.35,8339.84,698
416.0,1779.75,540.0,3.961,3.517,3686.352000000887,4580.35,8345.21,697
417.0,1777.0,538.0,3.961,3.517,3674.38300000038,4580.38,8309.89,696
418.0,1774.34,536.0,3.961,3.516,3665.9599999999614,4580.36,8342.41,695
419.0,1771.66,534.0,3.961,3.517,3656.327999999746,4544.33,8301.16,694
420.0,1769.25,534.0,3.96,3.517,3644.328999999911,4544.33,8317.92,693
421.0,1766.23,533.0,3.961,3.517,3637.018999999389,4544.22,8301.03,692
422.0,1764.42,532.0,3.96,3.517,3626.343000000343,4544.34,8331.61,691
423.0,1761.23,530.0,3.96,3.518,3615.4189999997616,4508.22,8298.66,690
424.0,1759.58,532.0,3.959,3.518,3608.3439999995753,4508.34,8313.5,689
425.0,1756.42,530.0,3.959,3.519,3602.328000000678,4508.33,8266.09,688
426.0,1753.83,527.0117499995977,3.959,3.518,3593.9589999988675,4508.36,8258.47,687
427.0,1751.08,526.0,3.959,3.518,3586.743999999948,4472.34,8301.95,686
428.0,1737.91,525.5940000005066,3.961,3.726,3465.375,4416.99,8468.41,685
429.0,1746.22,522.0,3.953,3.809,3428.2810000004247,4364.28,8393.12,684
430.0,1750.38,526.0,3.958,3.523,3565.143999999389,4472.34,8301.91,683
431.0,1749.59,524.0,3.959,3.521,3579.544000000693,4472.34,8279.5,682
434.0,1747.2,526.0,3.958,3.524,3536.319000001065,4436.32,8197.41,679
435.0,1746.37,526.0,3.959,3.52,3566.318999999203,4472.32,8239.94,678
436.0,1745.12,526.0,3.959,3.519,3565.120000000112,4472.32,8231.58,677
437.0,1742.3,525.0,3.959,3.519,3557.952000000514,4472.35,8252.35,676
438.0,1740.35,522.0,3.959,3.52,3548.3509999997914,4436.35,8252.96,675
439.0,1738.17,521.0,3.959,3.519,3536.320000000298,4436.32,8265.86,674
440.0,1734.18,520.0,3.959,3.519,3529.154999999329,4436.35,8199.75,673
441.0,1731.94,517.2857142854482,3.958,3.52,3518.321000000462,4436.32,8210.62,672
442.0,1729.31,516.0,3.958,3.521,3512.3520000008866,4400.35,8228.06,671
443.0,1727.62,516.0,3.958,3.521,3500.3520000008866,4400.32,8218.98,670
444.0,1725.88,516.0,3.959,3.521,3500.3520000008866,4400.35,8210.88,669
