Cycle_Index,DischargeTime(s),Decrement3.6-3.4V(s),Max.VoltageDischar.(V),Min.Voltage Charg.(V),Time_at4.15V(s),Time_constant_current(s),Charging_time(s),RUL
538.0,1662.56,504.0,3.933,3.525,3284.3120000008494,4184.31,8260.31,575
539.0,1660.44,503.0,3.932,3.525,3278.2809999994934,4148.28,8271.47,574
540.0,1658.25,503.0,3.932,3.525,3272.344000000506,4148.34,8238.09,573
541.0,1657.0,504.0,3.932,3.526,3266.375,4148.38,8271.62,572
542.0,1654.91,502.0154999997467,3.932,3.526,3260.344000000506,4148.34,8261.44,571
543.0,1652.59,503.1428571436554,3.932,3.526,3254.344000000506,4148.34,8240.72,570
544.0,1650.56,502.0,3.932,3.528,3248.3430000003427,4112.34,8242.59,569
545.0,1644.0,501.0,3.932,3.528,3236.31299999915,4112.31,8227.91,568
546.0,1647.5,501.0077500008047,3.932,3.527,3230.344000000506,4112.34,8253.16,567
547.0,1646.19,498.8571428563446,3.932,3.527,3226.5620000008494,4114.56,8250.62,566
548.0,1644.5,500.0,3.931,3.528,3218.31299999915,4112.31,8249.34,565
549.0,1642.75,497.5714285708964,3.931,3.528,3212.3120000008494,4112.31,8239.59,564
550.0,1640.22,496.0,3.931,3.529,3205.175000000745,4076.38,8228.91,563
551.0,1606.88,494.375,3.917,3.73,3045.281000001356,3997.03,8388.59,562
552.0,1622.0,487.7142857145518,3.916,3.841,2948.25,3896.25,8315.12,561
553.0,1629.44,492.0,3.921,3.54,3140.31299999915,4004.31,8278.88,560
554.0,1632.12,490.2857142854482,3.924,3.536,3161.9749999996275,4643.5,8856.31,559
555.0,1639.0,495.0,3.93,3.534,3176.31299999915,4040.31,8300.88,558
556.0,1636.06,492.0,3.93,3.532,3200.375,4076.38,8279.0,557
557.0,1634.19,494.0,3.929,3.532,3188.31299999915,4076.31,8281.94,556
558.0,1631.81,492.0,3.929,3.532,3182.25,4076.25,8268.94,555
559.0,1632.25,490.7142857145518,3.93,3.533,3176.375,4040.38,8275.38,554
560.0,1628.69,489.1428571436554,3.928,3.532,3176.3120000008494,4040.31,8271.81,553
561.0,1628.56,489.8571428563446,3.928,3.533,3164.375,4040.38,8259.62,552
562.0,1628.0,489.0,3.929,3.533,3170.43799999915,4040.44,8273.88,551
563.0,1625.69,488.0,3.929,3.533,3169.050000000745,4040.25,8245.06,550
564.0,1623.25,485.5714285708964,3.928,3.533,3158.375,4040.38,8237.38,549
565.0,1620.62,484.2857142854482,3.928,3.534,3152.375,4040.38,8239.69,548
566.0,1617.69,483.0,3.928,3.534,3140.3120000008494,4004.31,8180.81,547
567.0,1616.0,483.0,3.928,3.535,3133.1120000015944,4004.31,8214.44,546
568.0,1614.56,480.0,3.927,3.536,3125.912000000477,4004.31,8200.31,545
569.0,1613.44,480.0,3.928,3.536,3116.31299999915,4004.31,8228.38,544
570.0,1611.75,481.7142857145518,3.928,3.535,3116.31299999915,4004.31,8205.94,543
571.0,1609.94,481.7142857145518,3.928,3.536,3110.31299999915,3968.31,8148.81,542
572.0,1609.0,479.0,3.928,3.537,3104.25,3968.25,8191.62,541
573.0,1607.56,480.4285714291036,3.928,3.536,3104.25,3968.25,8220.38,540
574.0,1604.75,479.1428571436554,3.927,3.537,3092.1870000008494,3968.19,8222.88,539
575.0,1576.81,480.0,3.914,3.741,2919.3120000008494,3871.0,8444.38,538
576.0,1595.38,476.0,3.914,3.849,2834.375,3788.38,8369.19,537
577.0,1597.25,474.919142857194,3.919,3.544,3050.375,3932.38,8263.75,536
578.0,1600.69,476.0,3.921,3.543,3050.31299999915,3932.31,8259.88,535
579.0,1606.44,477.8571428563446,3.925,3.542,3068.375,3932.38,8245.94,534
580.0,1606.75,479.1428571436554,3.925,3.54,3086.25,3968.25,8234.94,533
581.0,1603.12,476.0,3.926,3.539,3086.31299999915,3968.31,8222.38,532
582.0,1601.06,476.5714285708964,3.924,3.54,3074.3120000008494,3932.31,8236.25,531
583.0,1598.88,475.2857142854482,3.925,3.54,3068.3120000008494,3932.31,8240.88,530
584.0,1599.69,478.0,3.925,3.541,3061.175000000745,3932.38,8231.94,529
585.0,1595.81,474.0,3.924,3.539,3062.3120000008494,3932.31,8222.94,528
586.0,1593.25,473.0,3.923,3.541,3050.3120000008494,3932.31,8194.5,527
587.0,1593.25,472.7142857145518,3.924,3.541,3044.375,3932.38,8173.06,526
588.0,1592.19,473.0,3.924,3.541,3044.25,3932.25,8163.06,525
589.0,1584.0,474.4285714291036,3.923,3.542,3039.574999999255,3932.38,8160.62,524
590.0,1589.56,473.1428571436554,3.923,3.541,3038.31299999915,3896.31,8149.5,523
591.0,1588.75,474.0,3.922,3.541,3032.3120000008494,3896.31,8177.06,522
592.0,1587.25,471.8571428563446,3.922,3.541,3032.375,3896.38,8169.19,521
593.0,1584.88,472.0,3.922,3.542,3026.3120000008494,3896.31,8186.0,520
594.0,1581.88,466.2857142854482,3.921,3.543,3020.375,3896.38,8164.44,519
595.0,1578.88,468.0,3.921,3.543,3014.3120000008494,3896.31,8170.38,518
596.0,1575.94,466.7142857145518,3.92,3.544,3003.5129999984056,3860.31,8133.75,517
597.0,1573.88,464.0,3.92,3.544,2996.25,3860.25,8122.12,516
598.0,1571.5,465.1428571436554,3.919,3.545,2990.375,3860.38,8074.38,515
599.0,1545.88,463.125,3.91,3.744,2807.25,3752.0,8415.62,514
600.0,190639.55,178781.4140000008,4.247,3.323,59789.98600000143,71163.81,71163.81,513
601.0,1582.43,466.2857142854482,3.895,3.571,3500.351999999956,4652.35,10440.0,512
602.0,1602.05,473.0,3.909,3.566,3044.353000000119,3932.35,8378.82,511
603.0,1609.82,475.0,3.913,3.56,3110.320000000298,3968.32,8294.34,510
604.0,1612.67,476.12957142852247,3.915,3.558,3128.31799999997,4004.32,8288.48,509
605.0,1611.62,475.4285714291036,3.916,3.556,3134.3519999980927,4004.35,8233.38,508
606.0,1610.53,476.0,3.916,3.556,3133.1520000007004,4004.35,8236.99,507
607.0,1609.34,475.7142857145518,3.917,3.556,3125.8539999984205,4004.26,8265.44,506
608.0,1607.07,476.0,3.916,3.555,3116.320000000298,3968.32,8250.17,505
609.0,1605.09,474.0,3.917,3.556,3110.351999999956,3968.35,8245.89,504
610.0,1601.53,474.0,3.917,3.555,3098.289999999106,3968.29,8234.02,503
611.0,1598.47,474.4285714291036,3.916,3.555,3086.351000001654,3968.35,8260.45,502
612.0,1594.76,473.1428571436554,3.915,3.555,3074.320000000298,3932.32,8220.89,501
613.0,1592.87,473.1428571436554,3.916,3.556,3062.320000000298,3932.32,8259.8,500
614.0,1589.92,471.0,3.916,3.555,3053.858000000939,3932.26,8222.01,499
615.0,1587.91,470.8571428563446,3.916,3.555,3046.729000000283,3896.33,8220.27,498
616.0,1585.86,468.8571428563446,3.916,3.555,3038.3590000011027,3896.36,8234.66,497
617.0,1583.84,468.0,3.916,3.555,3032.3279999997467,3896.33,8260.97,496
618.0,1580.97,469.0,3.915,3.555,3026.3279999997467,3896.33,8236.14,495
619.0,1578.52,466.2857142854482,3.915,3.555,3017.8189999982715,3896.22,8203.36,494
620.0,1576.45,465.0,3.915,3.555,3008.48399999924,3860.48,8251.23,493
621.0,1573.47,465.7142857145518,3.914,3.556,3002.3289999999106,3860.33,8229.86,492
622.0,1570.94,465.4285714291036,3.914,3.556,2990.375,3860.38,8180.38,491
623.0,1569.22,463.0,3.913,3.556,2984.281000001356,3860.28,8227.67,490
624.0,1527.88,463.218999998644,3.895,3.743,2772.3909999988973,3717.0,8520.67,489
625.0,1544.66,457.0,3.897,3.861,2679.574999999255,3608.38,8349.81,488
626.0,1561.56,461.1428571436554,3.906,3.567,2900.344000000506,3752.34,8209.66,487
627.0,1567.19,461.5714285708964,3.91,3.56,2960.3120000008494,3824.31,8231.78,486
628.0,1566.88,462.8571428563446,3.912,3.558,2974.744000000879,3824.34,8223.72,485
629.0,1564.19,461.0,3.911,3.557,2972.3120000008494,3824.31,8162.56,484
630.0,1561.19,461.5714285708964,3.912,3.558,2966.344000000506,3824.34,8170.94,483
631.0,1558.16,460.0,3.911,3.558,2960.344000000506,3824.34,8188.59,482
632.0,1555.38,459.0,3.911,3.558,2948.375,3824.38,8142.44,481
633.0,1552.56,457.7142857145518,3.911,3.559,2938.869000000879,3788.47,8156.38,480
634.0,1549.56,454.7142857145518,3.911,3.559,2930.375,3788.38,8136.09,479
635.0,1547.47,456.4285714291036,3.91,3.56,2918.4059999994934,3788.41,8161.53,478
636.0,1545.34,453.40642857179046,3.91,3.56,2912.4680000003427,3788.47,8151.09,477
637.0,1543.88,454.0,3.91,3.56,2906.2180000003427,3752.22,8158.66,476
638.0,1542.94,454.0,3.91,3.561,2895.4189999997616,3752.22,8175.72,475
639.0,1540.66,452.1428571436554,3.91,3.561,2888.219000000506,3752.22,8134.34,474
640.0,1539.12,453.2571428567171,3.91,3.561,2882.375,3752.38,8146.0,473
641.0,1537.06,452.5714285708964,3.909,3.561,2876.344000000506,3752.34,8139.88,472
642.0,1534.94,451.2857142854482,3.909,3.561,2870.375,3716.38,8144.38,471
643.0,1533.31,450.0,3.908,3.563,2864.375,3716.38,8153.69,470
644.0,1531.62,450.0,3.908,3.563,2858.25,3716.25,8144.56,469
645.0,1529.44,449.0,3.907,3.563,2852.343999998644,3716.34,8095.56,468
646.0,1528.25,447.4285714291036,3.907,3.563,2846.344000000506,3716.34,8137.16,467
647.0,1525.56,446.1428571436554,3.907,3.563,2840.343999998644,3716.34,8118.78,466
650.0,1503.58,437.0,3.9,3.576,2726.351999999956,3572.35,7927.39,463
651.0,1509.15,438.0169999990612,3.904,3.572,2780.352000001818,3608.35,8022.75,462
652.0,1510.05,439.21979999914765,3.904,3.57,2792.320000000298,3644.32,8061.76,461
653.0,1508.93,438.0,3.903,3.569,2798.322999998927,3644.32,8044.45,460
654.0,1507.11,436.7142857145518,3.904,3.57,2798.321000000462,3644.32,8051.81,459
655.0,1505.15,435.4285714291036,3.903,3.572,2792.4809999987483,3644.48,8077.15,458
656.0,1502.2,434.7428571432829,3.902,3.571,2786.320000000298,3644.32,8057.57,457
657.0,1503.13,435.4285714291036,3.904,3.57,2780.321000000462,3608.32,8037.16,456
658.0,1502.17,433.7142857145518,3.905,3.569,2780.320000000298,3644.32,8071.81,455
659.0,1488.0,433.7142857145518,3.905,3.571,2780.351999999956,3608.35,8028.67,454
660.0,1498.43,433.7142857145518,3.904,3.57,2768.3829999994487,3608.38,8064.0,453
661.0,1497.47,435.4285714291036,3.905,3.57,2765.857999999076,3608.26,8021.63,452
662.0,1497.44,433.0285714287311,3.905,3.571,2762.351999999956,3608.35,8054.95,451
663.0,1496.64,432.4363214280456,3.905,3.57,2756.3519999980927,3608.35,8051.81,450
664.0,1495.84,434.1428571436554,3.905,3.57,2751.543999997899,3608.34,8048.0,449
665.0,1494.75,431.1428571436554,3.904,3.57,2750.3279999997467,3608.33,8056.81,448
666.0,1492.98,431.6571428570896,3.904,3.571,2744.344000000506,3608.34,8050.5,447
667.0,1490.75,431.5714285708964,3.903,3.571,2738.3120000008494,3572.31,8029.59,446
