Battery_ID;Cycle_Index;DischargeTime(s);Decrement3.6-3.4V(s);Max.VoltageDischar.(V);Min.Voltage Charg.(V);Time_at4.15V(s);Time_constant_current(s);Charging_time(s);RUL
1010;5060;16480;4,71857E+15;3939;3556;3,26038E+16;414838;81768;607
1010;5070;164634;4,70143E+15;394;3555;3,26635E+15;414835;814045;606
1010;5080;164554;4720;3941;3555;3,26035E+16;414835;812323;605
1010;5090;164298;4720;3941;3554;3,25556E+15;411236;807456;604
1010;5100;164045;4690;394;3554;3,24826E+14;557671;803184;603
1010;5110;163866;4690;3941;3554;3,23623E+16;411223;812096;602
1010;5120;163639;4,70143E+15;3941;3553;3,23032E+16;411232;810384;601
1010;5130;163357;4,67143E+15;394;3553;3,21951E+15;411231;810985;600
1010;5140;163082;4680;3941;3553;3,20635E+16;407635;808611;599
1010;5150;162838;4,65857E+15;3941;3552;320025;407625;808982;598
1010;5160;162589;4,65857E+15;3941;3552;3,18823E+15;407623;806896;597
1010;5170;162388;4,67571E+15;3941;3553;3,18238E+16;404038;807071;596
1010;5180;162117;4660;394;3552;3,17636E+14;404036;806928;595
1010;5190;161884;4,63286E+15;394;3552;3,17031E+15;404031;810016;594
1010;5200;161581;4620;394;3552;3,15827E+14;404027;807875;593
1010;5210;169923;5200;3942;3552;3,15236E+15;404036;800717;592
1010;5220;169041;5160;3939;3517;3404375;429238;829606;591
1010;5230;16855;5140;3938;3521;3,37434E+15;425634;827734;590
1010;5240;168302;5130;3937;3521;3,35634E+15;425634;830928;589
1010;5250;16807;5,11714E+15;3937;3522;3,34913E+15;422033;829441;588
1010;5260;167905;5100;3936;3523;333825;422025;83080;587
1010;5270;164359;5040;3921;3729;3157375;41160;857994;586
1010;5280;165781;5020;392;383;3,06834E+15;400434;841172;585
1010;5290;167272;5100;3928;3534;326025;414825;831075;584
1010;5300;167919;5120;3933;3527;3,31314E+15;418434;83000;583
1010;5310;167925;5130;3933;3523;3332375;422038;828097;582
1010;5320;167875;5100;3935;3522;3,33471E+15;422031;831316;581
1010;5330;167575;5,10857E+15;3934;3523;3,33234E+16;422034;827872;580
1010;5340;167269;5080;3934;3522;3,32619E+14;422019;828141;579
1010;5350;166984;5080;3934;3523;3,31431E+14;418431;830281;578
1010;5360;166725;5060;3934;3523;3,30234E+16;418434;830228;577
1010;5370;166478;5040;3934;3524;3296375;418438;826809;576
1010;5380;166256;5040;3933;3525;3,28431E+16;418431;826031;575
1010;5390;166044;5030;3932;3525;3,27828E+16;414828;827147;574
1010;5400;165825;5030;3932;3525;3,27234E+15;414834;823809;573
1010;5410;16570;5040;3932;3526;3266375;414838;827162;572
1010;5420;165491;5,02015E+15;3932;3526;3,26034E+15;414834;826144;571
1010;5430;165259;5,03143E+15;3932;3526;3,25434E+15;414834;824072;570
1010;5440;165056;5020;3932;3528;3,24834E+16;411234;824259;569
1010;5450;16440;5010;3932;3528;3,23631E+14;411231;822791;568
1010;5460;16475;5,01008E+15;3932;3527;3,23034E+15;411234;825316;567
1010;5470;164619;4,98857E+15;3932;3527;3,22656E+16;411456;825062;566
1010;5480;16445;5000;3931;3528;3,21831E+14;411231;824934;565
1010;5490;164275;4,97571E+15;3931;3528;3,21231E+16;411231;823959;564
1010;5500;164022;4960;3931;3529;3,20518E+15;407638;822891;563
1010;5510;160688;494375;3917;373;3,04528E+15;399703;838859;562
1010;5520;16220;4,87714E+15;3916;3841;294825;389625;831512;561
1010;5530;162944;4920;3921;354;3,14031E+14;400431;827888;560
1010;5540;163212;4,90286E+15;3924;3536;3,16197E+16;46435;885631;559
1010;5550;16390;4950;393;3534;3,17631E+14;404031;830088;558
1010;5560;163606;4920;393;3532;3200375;407638;82790;557
1010;5570;163419;4940;3929;3532;3,18831E+14;407631;828194;556
1010;5580;163181;4920;3929;3532;318225;407625;826894;555
1010;5590;163225;4,90714E+15;393;3533;3176375;404038;827538;554
1010;5600;162869;4,89143E+15;3928;3532;3,17631E+16;404031;827181;553
1010;5610;162856;4,89857E+15;3928;3533;3164375;404038;825962;552
1010;5620;16280;4890;3929;3533;3,17044E+14;404044;827388;551
1010;5630;162569;4880;3929;3533;3,16905E+15;404025;824506;550
1010;5640;162325;4,85571E+15;3928;3533;3158375;404038;823738;549
1010;5650;162062;4,84286E+15;3928;3534;3152375;404038;823969;548
1010;5660;161769;4830;3928;3534;3,14031E+16;400431;818081;547
1010;5670;16160;4830;3928;3535;3,13311E+16;400431;821444;546
1010;5680;161456;4800;3927;3536;3,12591E+15;400431;820031;545
1010;5690;161344;4800;3928;3536;3,11631E+14;400431;822838;544
1010;5700;161175;4,81714E+15;3928;3535;3,11631E+14;400431;820594;543
1010;5710;160994;4,81714E+15;3928;3536;3,11031E+14;396831;814881;542
1010;5720;16090;4790;3928;3537;310425;396825;819162;541
1010;5730;160756;4,80429E+15;3928;3536;310425;396825;822038;540
1010;5740;160475;4,79143E+15;3927;3537;3,09219E+16;396819;822288;539
1010;5750;157681;4800;3914;3741;2,91931E+16;38710;844438;538
1010;5760;159538;4760;3914;3849;2834375;378838;836919;537
1010;5770;159725;4,74919E+14;3919;3544;3050375;393238;826375;536
1010;5780;160069;4760;3921;3543;3,05031E+14;393231;825988;535
1010;5790;160644;4,77857E+15;3925;3542;3068375;393238;824594;534
1010;5800;160675;4,79143E+15;3925;354;308625;396825;823494;533
1010;5810;160312;4760;3926;3539;3,08631E+14;396831;822238;532
1010;5820;160106;4,76571E+15;3924;354;3,07431E+16;393231;823625;531
1010;5830;159888;4,75286E+15;3925;354;3,06831E+16;393231;824088;530
1010;5840;159969;4780;3925;3541;3,06118E+15;393238;823194;529
1010;5850;159581;4740;3924;3539;3,06231E+16;393231;822294;528
1010;5860;159325;4730;3923;3541;3,05031E+16;393231;81945;527
1010;5870;159325;4,72714E+15;3924;3541;3044375;393238;817306;526
1010;5880;159219;4730;3924;3541;304425;393225;816306;525
1010;5890;15840;4,74429E+15;3923;3542;3,03957E+15;393238;816062;524
1010;5900;158956;4,73143E+15;3923;3541;3,03831E+14;389631;81495;523
1010;5910;158875;4740;3922;3541;3,03231E+16;389631;817706;522
1010;5920;158725;4,71857E+15;3922;3541;3032375;389638;816919;521
1010;5930;158488;4720;3922;3542;3,02631E+16;389631;81860;520
1010;5940;158188;4,66286E+15;3921;3543;3020375;389638;816444;519
1010;5950;157888;4680;3921;3543;3,01431E+16;389631;817038;518
1010;5960;157594;4,66714E+15;392;3544;3,00351E+16;386031;813375;517
1010;5970;157388;4640;392;3544;299625;386025;812212;516
1010;5980;15715;4,65143E+15;3919;3545;2990375;386038;807438;515
1010;5990;154588;463125;391;3744;280725;37520;841562;514
1010;6000;19063955;1,78781E+15;4247;3323;5,979E+15;7116381;7116381;513
1010;6010;158243;4,66286E+15;3895;3571;3,50035E+15;465235;104400;512
1010;6020;160205;4730;3909;3566;3,04435E+15;393235;837882;511
1010;6030;160982;4750;3913;356;3,11032E+15;396832;829434;510
1010;6040;161267;4,7613E+16;3915;3558;3,12832E+14;400432;828848;509
1010;6050;161162;4,75429E+15;3916;3556;3,13435E+16;400435;823338;508
1010;6060;161053;4760;3916;3556;3,13315E+16;400435;823699;507
1010;6070;160934;4,75714E+15;3917;3556;3,12585E+16;400426;826544;506
1010;6080;160707;4760;3916;3555;3,11632E+15;396832;825017;505
1010;6090;160509;4740;3917;3556;3,11035E+15;396835;824589;504
1010;6100;160153;4740;3917;3555;3,09829E+15;396829;823402;503
1010;6110;159847;4,74429E+15;3916;3555;3,08635E+15;396835;826045;502
1010;6120;159476;4,73143E+15;3915;3555;3,07432E+15;393232;822089;501
1010;6130;159287;4,73143E+15;3916;3556;3,06232E+15;393232;82598;500
1010;6140;158992;4710;3916;3555;3,05386E+15;393226;822201;499
1010;6150;158791;4,70857E+15;3916;3555;3,04673E+15;389633;822027;498
1010;6160;158586;4,68857E+15;3916;3555;3,03836E+16;389636;823466;497
1010;6170;158384;4680;3916;3555;3,03233E+16;389633;826097;496
1010;6180;158097;4690;3915;3555;3,02633E+16;389633;823614;495
1010;6190;157852;4,66286E+15;3915;3555;3,01782E+16;389622;820336;494
1010;6200;157645;4650;3915;3555;3,00848E+14;386048;825123;493
1010;6210;157347;4,65714E+15;3914;3556;3,00233E+16;386033;822986;492
1010;6220;157094;4,65429E+15;3914;3556;2990375;386038;818038;491
1010;6230;156922;4630;3913;3556;2,98428E+15;386028;822767;490
1010;6240;152788;4,63219E+14;3895;3743;2,77239E+16;37170;852067;489
1010;6250;154466;4570;3897;3861;2,67957E+15;360838;834981;488
1010;6260;156156;4,61143E+15;3906;3567;2,90034E+15;375234;820966;487
1010;6270;156719;4,61571E+15;391;356;2,96031E+16;382431;823178;486
1010;6280;156688;4,62857E+15;3912;3558;2,97474E+15;382434;822372;485
1010;6290;156419;4610;3911;3557;2,97231E+16;382431;816256;484
1010;6300;156119;4,61571E+15;3912;3558;2,96634E+15;382434;817094;483
1010;6310;155816;4600;3911;3558;2,96034E+15;382434;818859;482
1010;6320;155538;4590;3911;3558;2948375;382438;814244;481
1010;6330;155256;4,57714E+15;3911;3559;2,93887E+15;378847;815638;480
1010;6340;154956;4,54714E+15;3911;3559;2930375;378838;813609;479
1010;6350;154747;4,56429E+15;391;356;2,91841E+16;378841;816153;478
1010;6360;154534;4,53406E+16;391;356;2,91247E+16;378847;815109;477
1010;6370;154388;4540;391;356;2,90622E+16;375222;815866;476
1010;6380;154294;4540;391;3561;2,89542E+16;375222;817572;475
1010;6390;154066;4,52143E+15;391;3561;2,88822E+15;375222;813434;474
1010;6400;153912;4,53257E+15;391;3561;2882375;375238;81460;473
1010;6410;153706;4,52571E+15;3909;3561;2,87634E+15;375234;813988;472
1010;6420;153494;4,51286E+15;3909;3561;2870375;371638;814438;471
1010;6430;153331;4500;3908;3563;2864375;371638;815369;470
1010;6440;153162;4500;3908;3563;285825;371625;814456;469
1010;6450;152944;4490;3907;3563;2,85234E+15;371634;809556;468
1010;6460;152825;4,47429E+15;3907;3563;2,84634E+15;371634;813716;467
1010;6470;152556;4,46143E+15;3907;3563;2,84034E+15;371634;811878;466
1010;6500;150358;4370;39;3576;2,72635E+15;357235;792739;463
1010;6510;150915;4,38017E+15;3904;3572;2,78035E+15;360835;802275;462
1010;6520;151005;4,3922E+16;3904;357;2,79232E+15;364432;806176;461
1010;6530;150893;4380;3903;3569;2,79832E+15;364432;804445;460
1010;6540;150711;4,36714E+15;3904;357;2,79832E+15;364432;805181;459
1010;6550;150515;4,35429E+15;3903;3572;2,79248E+16;364448;807715;458
1010;6560;15022;4,34743E+15;3902;3571;2,78632E+15;364432;805757;457
1010;6570;150313;4,35429E+15;3904;357;2,78032E+15;360832;803716;456
1010;6580;150217;4,33714E+15;3905;3569;2,78032E+15;364432;807181;455
1010;6590;14880;4,33714E+15;3905;3571;2,78035E+15;360835;802867;454
1010;6600;149843;4,33714E+15;3904;357;2,76838E+16;360838;80640;453
1010;6610;149747;4,35429E+15;3905;357;2,76586E+15;360826;802163;452
1010;6620;149744;4,33029E+15;3905;3571;2,76235E+15;360835;805495;451
1010;6630;149664;4,32436E+15;3905;357;2,75635E+16;360835;805181;450
1010;6640;149584;4,34143E+15;3905;357;2,75154E+15;360834;80480;449
1010;6650;149475;4,31143E+15;3904;357;2,75033E+16;360833;805681;448
1010;6660;149298;4,31657E+15;3904;3571;2,74434E+15;360834;80505;447
1010;6670;149075;4,31571E+15;3903;3571;2,73831E+16;357231;802959;446
