Battery_ID;Cycle_Index;DischargeTime(s);Decrement3.6-3.4V(s);Max.VoltageDischar.(V);Min.Voltage Charg.(V);Time_at4.15V(s);Time_constant_current(s);Charging_time(s);RUL
3030;7900;12185;3,36667E+15;3877;364;1,96774E+16;274431;741312;323
3030;7910;121456;3,34667E+15;3877;3639;1,96254E+15;270825;746119;322
3030;7920;121194;3,35467E+16;3877;3641;1952375;270838;743938;321
3030;7930;120006;3444375;387;3804;1694375;25550;78585;320
3030;7940;19238249;56400;4236;3351;5,61E+15;6734563;6734563;319
3030;8010;123267;3410;3873;365;2,01394E+16;278022;784509;312
3030;8020;123562;3405;3876;3647;2,03464E+16;278035;759645;311
3030;8030;123907;3,39925E+16;3877;3648;2,03978E+15;278035;756477;310
3030;8040;123974;3,408E+16;3877;3645;2,04486E+16;281629;753911;309
3030;8050;124128;3420;3878;3646;2,04227E+16;281625;755533;308
3030;8060;124281;3,41333E+15;3879;3644;2,04492E+15;281635;754131;307
3030;8070;123786;3400;3878;3644;2,04489E+16;281632;754762;306
3030;8080;12383;3,408E+16;3878;3645;2,02946E+16;278032;75198;305
3030;8090;123558;3400;3878;3644;2,0294E+15;278026;755591;304
3030;8100;123139;3390;3876;3644;2,01921E+16;278035;750516;303
3030;8110;123178;3,38667E+15;3877;3644;2,01235E+15;278035;757683;302
3030;8120;122848;3,381E+16;3875;3644;2,00365E+16;274422;749664;301
3030;8130;123194;3400;3876;3644;1,99352E+16;274438;750739;300
3030;8140;123295;3,37496E+16;3877;3644;2,00629E+15;274429;758609;299
3030;8150;123225;3,38667E+15;3875;3643;2,00374E+16;274431;757581;298
3030;8160;123652;3400;3878;3643;2,00377E+15;274434;758986;297
3030;8170;123661;3400;3877;3642;2,0142E+15;278048;761211;296
3030;8180;122828;3,51602E+15;3874;3802;178525;264602;797939;295
3030;8190;121236;3355;3868;391;1,78433E+15;263633;784247;294
3030;8200;120409;3,34667E+15;3868;3648;1,95227E+15;270827;753991;293
3030;8210;119875;3330;3867;365;1,92836E+15;267236;746689;292
3030;8220;120208;3,32667E+15;3868;365;1,91117E+16;267231;745738;291
3030;8230;120409;3,32667E+15;3871;3649;1,92233E+15;267233;745142;290
3030;8240;120003;3320;3868;3648;1,92147E+15;267233;74978;289
3030;8250;121147;3,33333E+15;3871;3649;1,91034E+15;267234;750684;288
3030;8260;121538;3,35333E+15;3874;3646;1,94634E+16;270834;746203;287
3030;8270;121525;3,344E+16;3874;3645;1,95752E+15;270838;750659;286
3030;8280;121659;3360;3875;3644;1,95749E+15;270834;75125;285
3030;8290;121509;3,344E+16;3874;3644;1,95749E+15;270834;753675;284
3030;8300;121478;3350;3874;3645;1952375;270838;749038;283
3030;8310;120916;3,32667E+15;3874;3645;1,95231E+16;270831;755056;282
3030;8320;120712;3340;3873;3646;1,93174E+15;267231;751753;281
3030;8330;120641;3320;3874;3646;1,92834E+15;267234;756738;280
3030;8340;118219;3,27333E+15;3863;3646;1,92663E+15;420428;707044;279
3030;8350;118934;3280;387;3652;1,86485E+16;260028;730791;278
3030;8360;118578;3,27333E+15;3869;365;188025;263625;738109;277
3030;8370;118494;3,27333E+15;3869;3651;1874375;260038;736156;276
3030;8380;118244;3,26667E+15;3869;3651;1,87003E+16;260031;741125;275
3030;8390;119216;3,29333E+15;3872;3651;1,85968E+15;260025;746903;274
3030;8400;118503;3,26667E+15;3869;365;1,88546E+15;263638;743847;273
3030;8410;118469;3,25333E+15;387;3651;1,86488E+16;260031;741091;272
3030;8420;118931;3,40796E+16;3867;3809;1,63834E+15;24780;791253;271
3030;8430;119641;3300;387;3913;1,65234E+16;249234;784906;270
3030;8440;118428;3,292E+16;3867;3649;1,90092E+15;263634;753728;269
3030;8450;117081;3,24667E+15;3864;3652;1,86488E+15;260031;74640;268
3030;8460;117066;3,24667E+15;3864;3654;1,82634E+16;256434;740878;267
3030;8470;117144;3,244E+16;3863;3654;182625;256425;737447;266
3030;8480;116828;3220;3863;3655;1,83393E+16;256422;737538;265
3030;8490;116756;3,22667E+15;3865;3654;1,82892E+15;256434;736497;264
3030;8500;116888;3,23333E+15;3866;3655;1,82374E+15;256431;741831;263
3030;8510;117731;3,248E+16;3869;3656;1,82882E+16;256425;74405;262
3030;8520;118112;3,26667E+15;3869;3653;1,85466E+15;260038;743169;261
3030;8530;118025;3,24667E+15;387;3651;1,86219E+16;260019;745531;260
3030;8540;11800;3,24667E+15;3869;3652;1,85644E+15;260044;742469;259
3030;8550;117931;3,23333E+15;387;3653;1,85644E+15;260044;744012;258
3030;8560;117869;3,249E+16;387;3652;1,85631E+15;260031;745562;257
3030;8570;117681;3240;3869;3652;1856375;260038;741469;256
3030;8580;117675;3240;3869;3652;1,85466E+15;260038;745762;255
3030;8590;117275;3,23333E+15;3869;3652;1,84939E+15;260025;741756;254
3030;8600;116675;3,22476E+16;3867;3653;1,83923E+16;256438;73675;253
3030;8610;116244;3,21333E+15;3865;3655;1,8238E+15;256438;741375;252
3030;8620;11590;3,20667E+15;3864;3655;180825;252825;73820;251
3030;8630;115662;3,18857E+15;3863;3657;1,79809E+16;252838;735862;250
3030;8640;115612;3200;3864;3656;1,79803E+16;252831;734788;249
3030;8650;115931;3,19238E+15;3864;3656;1,79796E+16;252825;73955;248
3030;8660;117056;333625;3865;3799;1547375;23870;780212;247
3030;8670;116994;3240;3865;3915;160425;242025;788025;246
3030;8680;116006;3200;3864;3655;1,83409E+15;256438;752344;245
3030;8690;115331;3200;3863;3658;1,80311E+16;252825;745025;244
3030;8700;114425;3,168E+16;386;3659;178425;252825;73560;243
3030;8710;11360;3,15333E+15;3858;366;1,75676E+15;249219;738731;242
3030;8720;114188;3,16667E+15;386;3663;1,73631E+16;245631;734256;241
3030;8730;113419;3,14667E+15;3858;366;1,75162E+15;245619;734469;240
3030;8740;114306;3160;3861;3661;1,73111E+16;245625;732956;239
3030;8750;114081;3,16667E+15;386;366;1,75682E+16;249225;73595;238
3030;8760;114181;3160;386;366;1,75162E+16;245619;738294;237
3030;8770;114969;3,172E+16;3863;3661;1,75695E+16;249238;736975;236
3030;8780;114969;3160;3864;3658;1,77231E+16;249231;737275;235
3030;8790;115144;3180;3864;3658;1,77219E+16;249219;736481;234
3030;8800;115169;3180;3864;3658;1,77739E+16;249225;742712;233
3030;8810;115438;3,17657E+16;3863;3658;1,77739E+16;249225;743538;232
3030;8820;11545;3180;3864;3657;1,78768E+16;249225;738825;231
3030;8830;115294;3,192E+16;3863;3656;1,78774E+15;249231;74220;230
3030;8840;114819;3,17829E+16;3863;366;1,78266E+16;249238;742388;229
3030;8850;114456;3,168E+16;3861;3658;1772375;249238;740912;228
3030;8860;113675;3,14667E+15;386;3659;1,76215E+16;249244;74050;227
3030;8870;113494;3140;386;3661;1,74152E+16;245638;739306;226
3030;8880;113381;3,13543E+16;386;3661;1,73631E+16;245631;736444;225
3030;8890;113138;3,12514E+16;3859;3662;1,73117E+16;245631;738612;224
3030;8900;114244;326375;3858;3804;1463375;22890;788781;223
